"0", "1", "2", "3", "4"
"3356097792","3356098303","AR","ARG","ARGENTINA"
"3356098560","3356099583","CL","CHL","CHILE"
"3356099584","3356100607","BR","BRA","BRAZIL"
"3356100608","3356102399","CL","CHL","CHILE"
"3356102656","3356105727","CL","CHL","CHILE"
"3356106752","3356113919","BR","BRA","BRAZIL"
"3356114944","3356123135","PE","PER","PERU"
"3356123136","3356131839","AR","ARG","ARGENTINA"
"3356131840","3356132351","PE","PER","PERU"
"3356132352","3356134143","BR","BRA","BRAZIL"
"3356134144","3356134655","AR","ARG","ARGENTINA"
"3356134656","3356134911","BR","BRA","BRAZIL"
"3356134912","3356135167","DO","DOM","DOMINICAN REPUBLIC"
"3356135168","3356135423","MX","MEX","MEXICO"
"3356135424","3356135679","BR","BRA","BRAZIL"
"3356135680","3356135935","CL","CHL","CHILE"
"3356135936","3356136191","BR","BRA","BRAZIL"
"3356136192","3356137471","EC","ECU","ECUADOR"
"3356137472","3356137727","US","USA","UNITED STATES"
"3356137728","3356138239","BR","BRA","BRAZIL"
"3356138240","3356138495","US","USA","UNITED STATES"
"3356138496","3356139519","BR","BRA","BRAZIL"
"3356139520","3356139775","US","USA","UNITED STATES"
"3356139776","3356140031","AR","ARG","ARGENTINA"
"3356140032","3356140287","DO","DOM","DOMINICAN REPUBLIC"
"3356140288","3356140799","BR","BRA","BRAZIL"
"3356140800","3356141311","BM","BMU","BERMUDA"
"3356141312","3356142847","CL","CHL","CHILE"
"3356142848","3356145151","BR","BRA","BRAZIL"
"3356145152","3356145407","CL","CHL","CHILE"
"3356145408","3356145663","BR","BRA","BRAZIL"
"3356145664","3356145919","CL","CHL","CHILE"
"3356145920","3356146175","BR","BRA","BRAZIL"
"3356146176","3356146431","AR","ARG","ARGENTINA"
"3356146432","3356146687","BR","BRA","BRAZIL"
"3356146688","3356146943","PE","PER","PERU"
"3356146944","3356147199","BR","BRA","BRAZIL"
"3356147200","3356147455","CL","CHL","CHILE"
"3356147456","3356148223","BR","BRA","BRAZIL"
"3356148224","3356148479","BZ","BLZ","BELIZE"
"3356148480","3356148735","CL","CHL","CHILE"
"3356148736","3356148991","AR","ARG","ARGENTINA"
"3356148992","3356149503","MX","MEX","MEXICO"
"3356149760","3356150015","MX","MEX","MEXICO"
"3356150016","3356150527","AR","ARG","ARGENTINA"
"3356150528","3356150783","PA","PAN","PANAMA"
"3356151552","3356151807","AR","ARG","ARGENTINA"
"3356151808","3356152063","CL","CHL","CHILE"
"3356152064","3356152575","BR","BRA","BRAZIL"
"3356152576","3356152831","CL","CHL","CHILE"
"3356152832","3356154623","MX","MEX","MEXICO"
"3356154624","3356154879","AR","ARG","ARGENTINA"
"3356154880","3356156671","CL","CHL","CHILE"
"3356156672","3356156927","BR","BRA","BRAZIL"
"3356156928","3356157951","PY","PRY","PARAGUAY"
"3356157952","3356158207","CL","CHL","CHILE"
"3356158208","3356158463","MX","MEX","MEXICO"
"3356158464","3356158719","CL","CHL","CHILE"
"3356158976","3356159743","CL","CHL","CHILE"
"3356159744","3356160255","MX","MEX","MEXICO"
"3356160256","3356160511","GT","GTM","GUATEMALA"
"3356160512","3356160767","CL","CHL","CHILE"
"3356160768","3356161279","MX","MEX","MEXICO"
"3356161280","3356161535","BR","BRA","BRAZIL"
"3356161536","3356162559","MX","MEX","MEXICO"
"3356162560","3356162815","PE","PER","PERU"
"3356162816","3356163583","CL","CHL","CHILE"
"3356163584","3356163839","VE","VEN","VENEZUELA"
"3356163840","3356164095","CL","CHL","CHILE"
"3356164096","3356171519","BR","BRA","BRAZIL"
"3356172288","3356172543","PE","PER","PERU"
"3356172800","3356174335","PE","PER","PERU"
"3356174336","3356176383","CO","COL","COLOMBIA"
"3356176384","3356180479","PE","PER","PERU"
"3356180480","3356190719","CL","CHL","CHILE"
"3356190720","3356192767","DO","DOM","DOMINICAN REPUBLIC"
"3356192768","3356194815","AR","ARG","ARGENTINA"
"3356194816","3356196863","TT","TTO","TRINIDAD AND TOBAGO"
"3356196864","3356229631","VE","VEN","VENEZUELA"
"3356229632","3356233727","BR","BRA","BRAZIL"
"3356233728","3356236799","CL","CHL","CHILE"
"3356237824","3356246015","GT","GTM","GUATEMALA"
"3356246016","3356262655","MX","MEX","MEXICO"
"3356262656","3356263167","CL","CHL","CHILE"
"3356263168","3356263423","BR","BRA","BRAZIL"
"3356263424","3356263679","CL","CHL","CHILE"
"3356263680","3356265215","AR","ARG","ARGENTINA"
"3356265216","3356265471","BR","BRA","BRAZIL"
"3356265472","3356267007","CL","CHL","CHILE"
"3356267264","3356268799","CL","CHL","CHILE"
"3356269056","3356269311","AR","ARG","ARGENTINA"
"3356269312","3356269823","UY","URY","URUGUAY"
"3356269824","3356270079","BR","BRA","BRAZIL"
"3356270080","3356272383","MX","MEX","MEXICO"
"3356272384","3356272639","CR","CRI","COSTA RICA"
"3356272640","3356272895","US","USA","UNITED STATES"
"3356272896","3356273151","EC","ECU","ECUADOR"
"3356273152","3356273407","CO","COL","COLOMBIA"
"3356273664","3356274431","SV","SLV","EL SALVADOR"
"3356274432","3356278783","CO","COL","COLOMBIA"
"3356279040","3356279295","VE","VEN","VENEZUELA"
"3356280832","3356282879","AR","ARG","ARGENTINA"
"3356282880","3356284927","PA","PAN","PANAMA"
"3356284928","3356286975","AR","ARG","ARGENTINA"
"3356286976","3356286991","US","USA","UNITED STATES"
"3356286992","3356287007","GT","GTM","GUATEMALA"
"3356287008","3356287023","US","USA","UNITED STATES"
"3356287024","3356287039","GT","GTM","GUATEMALA"
"3356287040","3356287103","US","USA","UNITED STATES"
"3356287104","3356287135","EC","ECU","ECUADOR"
"3356287136","3356287359","US","USA","UNITED STATES"
"3356287360","3356287367","GT","GTM","GUATEMALA"
"3356287368","3356288767","US","USA","UNITED STATES"
"3356288768","3356289023","GT","GTM","GUATEMALA"
"3356289024","3356289535","SV","SLV","EL SALVADOR"
"3356289536","3356289799","US","USA","UNITED STATES"
"3356289800","3356289807","GT","GTM","GUATEMALA"
"3356289808","3356289951","US","USA","UNITED STATES"
"3356289952","3356289983","GT","GTM","GUATEMALA"
"3356289984","3356290559","US","USA","UNITED STATES"
"3356290560","3356291071","CR","CRI","COSTA RICA"
"3356291072","3356293119","TT","TTO","TRINIDAD AND TOBAGO"
"3356293120","3356295167","AW","ABW","ARUBA"
"3356295168","3356297215","CL","CHL","CHILE"
"3356297216","3356299263","BR","BRA","BRAZIL"
"3356299264","3356305663","MX","MEX","MEXICO"
"3356305664","3356305919","AR","ARG","ARGENTINA"
"3356307456","3356316415","MX","MEX","MEXICO"
"3356317696","3356328959","MX","MEX","MEXICO"
"3356329984","3356332031","GF","GUF","FRENCH GUIANA"
"3356332032","3356334079","CU","CUB","CUBA"
"3356334080","3356336127","BO","BOL","BOLIVIA"
"3356336128","3356336639","SV","SLV","EL SALVADOR"
"3356336640","3356336647","HN","HND","HONDURAS"
"3356336648","3356336655","SV","SLV","EL SALVADOR"
"3356336656","3356336679","HN","HND","HONDURAS"
"3356336680","3356336687","SV","SLV","EL SALVADOR"
"3356336688","3356336695","HN","HND","HONDURAS"
"3356336696","3356336703","SV","SLV","EL SALVADOR"
"3356336704","3356336731","HN","HND","HONDURAS"
"3356336732","3356336735","SV","SLV","EL SALVADOR"
"3356336736","3356336807","HN","HND","HONDURAS"
"3356336808","3356336815","SV","SLV","EL SALVADOR"
"3356336816","3356336871","HN","HND","HONDURAS"
"3356336872","3356336879","SV","SLV","EL SALVADOR"
"3356336880","3356336903","HN","HND","HONDURAS"
"3356336904","3356336907","SV","SLV","EL SALVADOR"
"3356336908","3356336915","HN","HND","HONDURAS"
"3356336916","3356336919","HT","HTI","HAITI"
"3356336920","3356337023","HN","HND","HONDURAS"
"3356337024","3356337071","SV","SLV","EL SALVADOR"
"3356337072","3356337087","HN","HND","HONDURAS"
"3356337088","3356337359","SV","SLV","EL SALVADOR"
"3356337360","3356337375","HN","HND","HONDURAS"
"3356337376","3356337407","SV","SLV","EL SALVADOR"
"3356337408","3356337423","HN","HND","HONDURAS"
"3356337424","3356337471","SV","SLV","EL SALVADOR"
"3356337472","3356337487","HN","HND","HONDURAS"
"3356337488","3356337503","SV","SLV","EL SALVADOR"
"3356337504","3356337519","HN","HND","HONDURAS"
"3356337520","3356337631","SV","SLV","EL SALVADOR"
"3356337632","3356337663","HN","HND","HONDURAS"
"3356337664","3356337927","SV","SLV","EL SALVADOR"
"3356337928","3356337939","HN","HND","HONDURAS"
"3356337940","3356337951","SV","SLV","EL SALVADOR"
"3356337952","3356337959","HN","HND","HONDURAS"
"3356337960","3356337967","SV","SLV","EL SALVADOR"
"3356337968","3356337983","HN","HND","HONDURAS"
"3356337984","3356337991","SV","SLV","EL SALVADOR"
"3356337992","3356338023","HN","HND","HONDURAS"
"3356338024","3356338039","SV","SLV","EL SALVADOR"
"3356338040","3356338047","HN","HND","HONDURAS"
"3356338048","3356338055","SV","SLV","EL SALVADOR"
"3356338056","3356338071","HN","HND","HONDURAS"
"3356338072","3356338079","SV","SLV","EL SALVADOR"
"3356338080","3356338103","HN","HND","HONDURAS"
"3356338104","3356338111","SV","SLV","EL SALVADOR"
"3356338112","3356338175","HN","HND","HONDURAS"
"3356338176","3356339519","SV","SLV","EL SALVADOR"
"3356339520","3356339535","HN","HND","HONDURAS"
"3356339536","3356339647","SV","SLV","EL SALVADOR"
"3356339648","3356339679","HN","HND","HONDURAS"
"3356339680","3356340271","SV","SLV","EL SALVADOR"
"3356340272","3356340287","HN","HND","HONDURAS"
"3356340288","3356340327","SV","SLV","EL SALVADOR"
"3356340328","3356340335","HN","HND","HONDURAS"
"3356340336","3356340367","SV","SLV","EL SALVADOR"
"3356340368","3356340407","HN","HND","HONDURAS"
"3356340408","3356340439","SV","SLV","EL SALVADOR"
"3356340440","3356340447","HN","HND","HONDURAS"
"3356340448","3356340455","SV","SLV","EL SALVADOR"
"3356340456","3356340463","HN","HND","HONDURAS"
"3356340464","3356340471","SV","SLV","EL SALVADOR"
"3356340472","3356340495","HN","HND","HONDURAS"
"3356340496","3356340575","SV","SLV","EL SALVADOR"
"3356340576","3356340591","HN","HND","HONDURAS"
"3356340592","3356340607","SV","SLV","EL SALVADOR"
"3356340608","3356340623","HN","HND","HONDURAS"
"3356340624","3356340639","SV","SLV","EL SALVADOR"
"3356340640","3356340655","HN","HND","HONDURAS"
"3356340656","3356340687","SV","SLV","EL SALVADOR"
"3356340688","3356340703","HN","HND","HONDURAS"
"3356340704","3356340815","SV","SLV","EL SALVADOR"
"3356340816","3356340847","HN","HND","HONDURAS"
"3356340848","3356340863","SV","SLV","EL SALVADOR"
"3356340864","3356340879","HN","HND","HONDURAS"
"3356340880","3356340895","SV","SLV","EL SALVADOR"
"3356340896","3356340911","HN","HND","HONDURAS"
"3356340912","3356341015","SV","SLV","EL SALVADOR"
"3356341016","3356341031","HN","HND","HONDURAS"
"3356341032","3356341111","SV","SLV","EL SALVADOR"
"3356341112","3356341119","HN","HND","HONDURAS"
"3356341120","3356341167","SV","SLV","EL SALVADOR"
"3356341168","3356341207","HN","HND","HONDURAS"
"3356341208","3356341231","SV","SLV","EL SALVADOR"
"3356341232","3356341239","HN","HND","HONDURAS"
"3356341240","3356341759","SV","SLV","EL SALVADOR"
"3356341760","3356341815","HN","HND","HONDURAS"
"3356341816","3356341863","SV","SLV","EL SALVADOR"
"3356341864","3356341879","HN","HND","HONDURAS"
"3356341880","3356341895","SV","SLV","EL SALVADOR"
"3356341896","3356341911","HN","HND","HONDURAS"
"3356341912","3356341923","SV","SLV","EL SALVADOR"
"3356341924","3356341931","HN","HND","HONDURAS"
"3356341932","3356341935","SV","SLV","EL SALVADOR"
"3356341936","3356341943","HN","HND","HONDURAS"
"3356341944","3356341967","SV","SLV","EL SALVADOR"
"3356341968","3356342015","HN","HND","HONDURAS"
"3356342016","3356342127","SV","SLV","EL SALVADOR"
"3356342128","3356342159","HN","HND","HONDURAS"
"3356342160","3356342191","SV","SLV","EL SALVADOR"
"3356342192","3356342207","HN","HND","HONDURAS"
"3356342208","3356343295","SV","SLV","EL SALVADOR"
"3356343296","3356343423","HN","HND","HONDURAS"
"3356343424","3356344319","SV","SLV","EL SALVADOR"
"3356344320","3356360703","CO","COL","COLOMBIA"
"3356360704","3356362751","CL","CHL","CHILE"
"3356362752","3356364799","VE","VEN","VENEZUELA"
"3356364800","3356368895","MX","MEX","MEXICO"
"3356368896","3356369407","BR","BRA","BRAZIL"
"3356369408","3356369663","EC","ECU","ECUADOR"
"3356369664","3356370175","BR","BRA","BRAZIL"
"3356370944","3356372991","CO","COL","COLOMBIA"
"3356372992","3356375039","CU","CUB","CUBA"
"3356375040","3356377087","HN","HND","HONDURAS"
"3356377088","3356379647","CL","CHL","CHILE"
"3356380160","3356380927","CL","CHL","CHILE"
"3356381184","3356381439","CL","CHL","CHILE"
"3356382208","3356389119","CL","CHL","CHILE"
"3356389376","3356389887","CO","COL","COLOMBIA"
"3356389888","3356390399","CL","CHL","CHILE"
"3356390656","3356391167","CL","CHL","CHILE"
"3356391424","3356393471","CO","COL","COLOMBIA"
"3356393472","3356413183","CL","CHL","CHILE"
"3356413184","3356413951","CO","COL","COLOMBIA"
"3356413952","3356420095","CL","CHL","CHILE"
"3356420096","3356422143","CO","COL","COLOMBIA"
"3356422144","3356426239","CL","CHL","CHILE"
"3356426240","3356491775","US","USA","UNITED STATES"
"3356491776","3356493823","PE","PER","PERU"
"3356493824","3356495871","MU","MUS","MAURITIUS"
"3356495872","3356499967","AR","ARG","ARGENTINA"
"3356499968","3356508159","MX","MEX","MEXICO"
"3356508160","3356508671","AR","ARG","ARGENTINA"
"3356510208","3356511999","AR","ARG","ARGENTINA"
"3356512256","3356514303","AR","ARG","ARGENTINA"
"3356514304","3356514559","US","USA","UNITED STATES"
"3356516352","3356520447","AR","ARG","ARGENTINA"
"3356521472","3356521727","AR","ARG","ARGENTINA"
"3356522496","3356557311","AR","ARG","ARGENTINA"
"3356557312","3356819455","BR","BRA","BRAZIL"
"3356819456","3356884991","CO","COL","COLOMBIA"
"3356884992","3356950527","CL","CHL","CHILE"
"3356950528","3357016063","MX","MEX","MEXICO"
"3357016064","3357018623","CO","COL","COLOMBIA"
"3357020160","3357048831","CO","COL","COLOMBIA"
"3357057024","3357065215","PE","PER","PERU"
"3357065216","3357073407","EC","ECU","ECUADOR"
"3357073408","3357077503","CL","CHL","CHILE"
"3357081600","3357114367","CO","COL","COLOMBIA"
"3357114368","3357134847","EC","ECU","ECUADOR"
"3357138944","3357147135","CO","COL","COLOMBIA"
"3357147136","3357179903","AR","ARG","ARGENTINA"
"3357179904","3357188095","CO","COL","COLOMBIA"
"3357188096","3357190143","VE","VEN","VENEZUELA"
"3357190144","3357192191","DO","DOM","DOMINICAN REPUBLIC"
"3357192192","3357194239","PY","PRY","PARAGUAY"
"3357194240","3357196287","AR","ARG","ARGENTINA"
"3357196288","3357208575","AN","ANT","NETHERLANDS ANTILLES"
"3357212672","3357368319","CL","CHL","CHILE"
"3357368320","3357372415","CO","COL","COLOMBIA"
"3357376512","3357401087","CL","CHL","CHILE"
"3357409280","3357421311","US","USA","UNITED STATES"
"3357421312","3357421567","CO","COL","COLOMBIA"
"3357421568","3357423615","US","USA","UNITED STATES"
"3357423616","3357424639","VE","VEN","VENEZUELA"
"3357424640","3357425663","US","USA","UNITED STATES"
"3357425664","3357442047","CO","COL","COLOMBIA"
"3357442048","3357442303","NI","NIC","NICARAGUA"
"3357442304","3357442559","HN","HND","HONDURAS"
"3357442560","3357442815","NI","NIC","NICARAGUA"
"3357442816","3357443071","SV","SLV","EL SALVADOR"
"3357443072","3357443327","NI","NIC","NICARAGUA"
"3357443328","3357443583","GT","GTM","GUATEMALA"
"3357443584","3357444607","HN","HND","HONDURAS"
"3357444608","3357444863","SV","SLV","EL SALVADOR"
"3357444864","3357446327","GT","GTM","GUATEMALA"
"3357446328","3357446335","GY","GUY","GUYANA"
"3357446336","3357448191","GT","GTM","GUATEMALA"
"3357448192","3357448703","SV","SLV","EL SALVADOR"
"3357448704","3357448959","GT","GTM","GUATEMALA"
"3357448960","3357449727","HN","HND","HONDURAS"
"3357449728","3357451007","GT","GTM","GUATEMALA"
"3357451008","3357451519","HN","HND","HONDURAS"
"3357451520","3357451775","NI","NIC","NICARAGUA"
"3357451776","3357452799","GT","GTM","GUATEMALA"
"3357452800","3357453055","NI","NIC","NICARAGUA"
"3357453056","3357453311","SV","SLV","EL SALVADOR"
"3357453312","3357454591","GT","GTM","GUATEMALA"
"3357454592","3357454847","NI","NIC","NICARAGUA"
"3357454848","3357455103","HN","HND","HONDURAS"
"3357455104","3357455359","SV","SLV","EL SALVADOR"
"3357455360","3357455871","GT","GTM","GUATEMALA"
"3357455872","3357456127","NI","NIC","NICARAGUA"
"3357456128","3357458431","GT","GTM","GUATEMALA"
"3357458432","3357474815","CL","CHL","CHILE"
"3357474816","3357475071","US","USA","UNITED STATES"
"3357475072","3357475839","AR","ARG","ARGENTINA"
"3357475840","3357476351","VE","VEN","VENEZUELA"
"3357476352","3357476607","EC","ECU","ECUADOR"
"3357476608","3357476863","US","USA","UNITED STATES"
"3357476864","3357477631","EC","ECU","ECUADOR"
"3357477632","3357477887","AR","ARG","ARGENTINA"
"3357477888","3357480959","CO","COL","COLOMBIA"
"3357480960","3357483007","EC","ECU","ECUADOR"
"3357483008","3357491199","CL","CHL","CHILE"
"3357491200","3357499391","CO","COL","COLOMBIA"
"3357499392","3357507583","PE","PER","PERU"
"3357507584","3357515775","VE","VEN","VENEZUELA"
"3357515776","3357523967","SV","SLV","EL SALVADOR"
"3357523968","3357532159","CO","COL","COLOMBIA"
"3357532160","3357536255","AR","ARG","ARGENTINA"
"3357540352","3357556735","AR","ARG","ARGENTINA"
"3357556736","3357556991","VE","VEN","VENEZUELA"
"3357556992","3357557759","MX","MEX","MEXICO"
"3357557760","3357559295","EC","ECU","ECUADOR"
"3357559296","3357559807","AR","ARG","ARGENTINA"
"3357559808","3357560319","VE","VEN","VENEZUELA"
"3357560320","3357560575","MX","MEX","MEXICO"
"3357560576","3357560831","US","USA","UNITED STATES"
"3357560832","3357561855","CO","COL","COLOMBIA"
"3357561856","3357581311","AR","ARG","ARGENTINA"
"3357581312","3357589503","CL","CHL","CHILE"
"3357589504","3357605887","BZ","BLZ","BELIZE"
"3357605888","3357736959","MX","MEX","MEXICO"
"3357736960","3357745151","VE","VEN","VENEZUELA"
"3357745152","3357753343","CO","COL","COLOMBIA"
"3357753344","3357757487","VE","VEN","VENEZUELA"
"3357757488","3357757495","BO","BOL","BOLIVIA"
"3357757496","3357773823","VE","VEN","VENEZUELA"
"3357777920","3357786111","GT","GTM","GUATEMALA"
"3357786112","3357802495","VE","VEN","VENEZUELA"
"3357802496","3357868031","MX","MEX","MEXICO"
"3357868032","3357933567","PE","PER","PERU"
"3357933568","3358064639","MX","MEX","MEXICO"
"3358064640","3358130175","UY","URY","URUGUAY"
"3358130176","3358131199","EC","ECU","ECUADOR"
"3358131200","3358132223","CO","COL","COLOMBIA"
"3358132224","3358132479","AR","ARG","ARGENTINA"
"3358132480","3358132735","CO","COL","COLOMBIA"
"3358132736","3358133247","EC","ECU","ECUADOR"
"3358133248","3358133759","VE","VEN","VENEZUELA"
"3358133760","3358142719","AR","ARG","ARGENTINA"
"3358142720","3358143231","CO","COL","COLOMBIA"
"3358143232","3358143487","VE","VEN","VENEZUELA"
"3358143488","3358143615","US","USA","UNITED STATES"
"3358143616","3358143623","CL","CHL","CHILE"
"3358143624","3358143999","AR","ARG","ARGENTINA"
"3358144000","3358144511","CL","CHL","CHILE"
"3358144512","3358145023","VE","VEN","VENEZUELA"
"3358145024","3358149631","AR","ARG","ARGENTINA"
"3358149632","3358150655","CO","COL","COLOMBIA"
"3358150656","3358151679","EC","ECU","ECUADOR"
"3358151680","3358152703","PE","PER","PERU"
"3358152704","3358152751","AR","ARG","ARGENTINA"
"3358152752","3358152831","US","USA","UNITED STATES"
"3358152832","3358152959","AR","ARG","ARGENTINA"
"3358152960","3358153215","EC","ECU","ECUADOR"
"3358153216","3358153247","HT","HTI","HAITI"
"3358153248","3358153327","US","USA","UNITED STATES"
"3358153328","3358153343","AR","ARG","ARGENTINA"
"3358153344","3358153559","US","USA","UNITED STATES"
"3358153560","3358153567","CL","CHL","CHILE"
"3358153568","3358153583","BR","BRA","BRAZIL"
"3358153584","3358153727","US","USA","UNITED STATES"
"3358153728","3358153983","EC","ECU","ECUADOR"
"3358153984","3358154239","VE","VEN","VENEZUELA"
"3358154240","3358154751","CL","CHL","CHILE"
"3358154752","3358158847","PE","PER","PERU"
"3358158848","3358159103","AR","ARG","ARGENTINA"
"3358159104","3358159151","US","USA","UNITED STATES"
"3358159152","3358159159","AR","ARG","ARGENTINA"
"3358159160","3358159167","US","USA","UNITED STATES"
"3358159168","3358159359","AR","ARG","ARGENTINA"
"3358159360","3358159615","EC","ECU","ECUADOR"
"3358159616","3358159871","US","USA","UNITED STATES"
"3358159872","3358160895","VE","VEN","VENEZUELA"
"3358160896","3358191615","AR","ARG","ARGENTINA"
"3358191616","3358192639","CL","CHL","CHILE"
"3358192640","3358236671","AR","ARG","ARGENTINA"
"3358236672","3358244863","CL","CHL","CHILE"
"3358244864","3358261247","DO","DOM","DOMINICAN REPUBLIC"
"3358261248","3358264063","AR","ARG","ARGENTINA"
"3358264064","3358264319","PY","PRY","PARAGUAY"
"3358264320","3358326783","AR","ARG","ARGENTINA"
"3358326784","3358392319","VE","VEN","VENEZUELA"
"3358392320","3358411183","AR","ARG","ARGENTINA"
"3358411184","3358411191","UY","URY","URUGUAY"
"3358411192","3358457855","AR","ARG","ARGENTINA"
"3358457856","3358523391","PA","PAN","PANAMA"
"3358523392","3358543615","AR","ARG","ARGENTINA"
"3358543616","3358543871","VE","VEN","VENEZUELA"
"3358543872","3358544127","MX","MEX","MEXICO"
"3358544128","3358554879","AR","ARG","ARGENTINA"
"3358554880","3358555135","UY","URY","URUGUAY"
"3358555136","3358558463","AR","ARG","ARGENTINA"
"3358558464","3358558975","PY","PRY","PARAGUAY"
"3358558976","3358559231","AR","ARG","ARGENTINA"
"3358559232","3358560255","VE","VEN","VENEZUELA"
"3358560256","3358561791","AR","ARG","ARGENTINA"
"3358561792","3358562303","VE","VEN","VENEZUELA"
"3358562304","3358563327","PE","PER","PERU"
"3358563328","3358564095","CO","COL","COLOMBIA"
"3358564096","3358564351","MX","MEX","MEXICO"
"3358564352","3358564479","AR","ARG","ARGENTINA"
"3358564480","3358564511","US","USA","UNITED STATES"
"3358564512","3358567423","AR","ARG","ARGENTINA"
"3358567424","3358568959","CO","COL","COLOMBIA"
"3358568960","3358569471","MX","MEX","MEXICO"
"3358569472","3358570495","VE","VEN","VENEZUELA"
"3358570496","3358570751","MX","MEX","MEXICO"
"3358570752","3358571263","PE","PER","PERU"
"3358571264","3358572543","MX","MEX","MEXICO"
"3358572544","3358573823","AR","ARG","ARGENTINA"
"3358573824","3358574079","UY","URY","URUGUAY"
"3358574080","3358577151","AR","ARG","ARGENTINA"
"3358577152","3358577407","PE","PER","PERU"
"3358577408","3358578431","AR","ARG","ARGENTINA"
"3358578432","3358578687","VE","VEN","VENEZUELA"
"3358578688","3358579967","CO","COL","COLOMBIA"
"3358579968","3358580223","AR","ARG","ARGENTINA"
"3358580224","3358580735","MX","MEX","MEXICO"
"3358580736","3358588927","AR","ARG","ARGENTINA"
"3358588928","3358654463","PE","PER","PERU"
"3358654464","3358658559","AR","ARG","ARGENTINA"
"3358658560","3358660607","CL","CHL","CHILE"
"3358660608","3358662655","AR","ARG","ARGENTINA"
"3358666752","3358683135","AR","ARG","ARGENTINA"
"3358687232","3358695423","AR","ARG","ARGENTINA"
"3358695424","3358703615","GT","GTM","GUATEMALA"
"3358703616","3358715903","AR","ARG","ARGENTINA"
"3358715904","3358717951","EC","ECU","ECUADOR"
"3358717952","3358719999","AR","ARG","ARGENTINA"
"3358720000","3358728191","PR","PRI","PUERTO RICO"
"3358728192","3358736383","CL","CHL","CHILE"
"3358736384","3358744575","US","USA","UNITED STATES"
"3358744576","3358752767","CL","CHL","CHILE"
"3358752768","3358756863","US","USA","UNITED STATES"
"3358756864","3358760959","CL","CHL","CHILE"
"3358760960","3358765055","AR","ARG","ARGENTINA"
"3358765056","3358765823","UY","URY","URUGUAY"
"3358765824","3358766079","AR","ARG","ARGENTINA"
"3358766080","3358766591","UY","URY","URUGUAY"
"3358766592","3358769151","AR","ARG","ARGENTINA"
"3358769152","3358777343","HT","HTI","HAITI"
"3358785536","3358822399","AR","ARG","ARGENTINA"
"3358822400","3358827519","UY","URY","URUGUAY"
"3358827520","3358829567","AR","ARG","ARGENTINA"
"3358829568","3358830591","CL","CHL","CHILE"
"3358830592","3358851071","AR","ARG","ARGENTINA"
"3358851072","3358982143","MX","MEX","MEXICO"
"3358982144","3359047679","CL","CHL","CHILE"
"3359047680","3359080447","AR","ARG","ARGENTINA"
"3359080448","3359093295","CU","CUB","CUBA"
"3359093296","3359093303","EC","ECU","ECUADOR"
"3359093304","3359095719","CU","CUB","CUBA"
"3359095720","3359095727","EC","ECU","ECUADOR"
"3359095728","3359096831","CU","CUB","CUBA"
"3359096832","3359105023","CL","CHL","CHILE"
"3359105024","3359109119","EC","ECU","ECUADOR"
"3359113216","3359244287","MX","MEX","MEXICO"
"3359244288","3359260671","US","USA","UNITED STATES"
"3359260672","3359268863","BO","BOL","BOLIVIA"
"3359272960","3359277055","AR","ARG","ARGENTINA"
"3359277056","3359285247","UY","URY","URUGUAY"
"3359285248","3359293439","BO","BOL","BOLIVIA"
"3359293440","3359305727","CO","COL","COLOMBIA"
"3359305728","3359307775","DO","DOM","DOMINICAN REPUBLIC"
"3359307776","3359309823","CL","CHL","CHILE"
"3359309824","3359313919","AR","ARG","ARGENTINA"
"3359318016","3359354879","AR","ARG","ARGENTINA"
"3359358976","3359363071","AR","ARG","ARGENTINA"
"3359367168","3359371263","AR","ARG","ARGENTINA"
"3359375360","3359440895","PE","PER","PERU"
"3359440896","3359457487","AR","ARG","ARGENTINA"
"3359457488","3359457503","EC","ECU","ECUADOR"
"3359457504","3359457663","AR","ARG","ARGENTINA"
"3359457664","3359457679","EC","ECU","ECUADOR"
"3359457680","3359457695","AR","ARG","ARGENTINA"
"3359457696","3359457727","BO","BOL","BOLIVIA"
"3359457728","3359461951","AR","ARG","ARGENTINA"
"3359461952","3359462015","HN","HND","HONDURAS"
"3359462016","3359462271","AR","ARG","ARGENTINA"
"3359462272","3359462335","UY","URY","URUGUAY"
"3359462336","3359463399","AR","ARG","ARGENTINA"
"3359463400","3359463407","CO","COL","COLOMBIA"
"3359463408","3359463423","BO","BOL","BOLIVIA"
"3359463424","3359463679","AR","ARG","ARGENTINA"
"3359463680","3359463743","HN","HND","HONDURAS"
"3359463744","3359464447","AR","ARG","ARGENTINA"
"3359464448","3359465471","UY","URY","URUGUAY"
"3359465472","3359466495","AR","ARG","ARGENTINA"
"3359466496","3359466751","BO","BOL","BOLIVIA"
"3359466752","3359472639","AR","ARG","ARGENTINA"
"3359472640","3359473663","PY","PRY","PARAGUAY"
"3359473664","3359475223","CO","COL","COLOMBIA"
"3359475224","3359475263","AR","ARG","ARGENTINA"
"3359475264","3359475279","CO","COL","COLOMBIA"
"3359475280","3359475287","AR","ARG","ARGENTINA"
"3359475288","3359475327","CO","COL","COLOMBIA"
"3359475328","3359475359","AR","ARG","ARGENTINA"
"3359475360","3359475447","CO","COL","COLOMBIA"
"3359475448","3359475471","AR","ARG","ARGENTINA"
"3359475472","3359475487","CO","COL","COLOMBIA"
"3359475488","3359475503","AR","ARG","ARGENTINA"
"3359475504","3359475511","CO","COL","COLOMBIA"
"3359475512","3359475519","AR","ARG","ARGENTINA"
