"0", "1", "2", "3", "4"
"3278160108","3278160111","GB","GBR","UNITED KINGDOM"
"3278160112","3278161631","SE","SWE","SWEDEN"
"3278161632","3278161647","DE","DEU","GERMANY"
"3278161648","3278168063","SE","SWE","SWEDEN"
"3278168064","3278168071","DM","DMA","DOMINICA"
"3278168072","3278168079","DK","DNK","DENMARK"
"3278168080","3278168127","SE","SWE","SWEDEN"
"3278168128","3278168159","DK","DNK","DENMARK"
"3278168160","3278176255","SE","SWE","SWEDEN"
"3278176256","3278232511","FR","FRA","FRANCE"
"3278232512","3278232575","MC","MCO","MONACO"
"3278232576","3278241791","FR","FRA","FRANCE"
"3278241792","3278307327","GB","GBR","UNITED KINGDOM"
"3278307328","3278372863","IT","ITA","ITALY"
"3278372864","3278635007","GB","GBR","UNITED KINGDOM"
"3278635008","3278766079","NL","NLD","NETHERLANDS"
"3278766080","3278766591","RO","ROM","ROMANIA"
"3278766592","3278767103","RU","RUS","RUSSIAN FEDERATION"
"3278767104","3278767615","RO","ROM","ROMANIA"
"3278767616","3278768127","UA","UKR","UKRAINE"
"3278768128","3278769151","GB","GBR","UNITED KINGDOM"
"3278769152","3278769663","FR","FRA","FRANCE"
"3278769664","3278770175","DE","DEU","GERMANY"
"3278770176","3278770687","DK","DNK","DENMARK"
"3278770688","3278771199","DE","DEU","GERMANY"
"3278771200","3278771711","GB","GBR","UNITED KINGDOM"
"3278771712","3278772223","NL","NLD","NETHERLANDS"
"3278772224","3278772735","BG","BGR","BULGARIA"
"3278772736","3278773247","DE","DEU","GERMANY"
"3278773248","3278773759","NO","NOR","NORWAY"
"3278774272","3278782463","HU","HUN","HUNGARY"
"3278782464","3278782975","GB","GBR","UNITED KINGDOM"
"3278782976","3278783231","DE","DEU","GERMANY"
"3278783232","3278790655","GB","GBR","UNITED KINGDOM"
"3278790656","3278807039","IT","ITA","ITALY"
"3278807040","3278815231","GB","GBR","UNITED KINGDOM"
"3278815232","3278823423","AT","AUT","AUSTRIA"
"3278823424","3278831615","FR","FRA","FRANCE"
"3278831616","3278865663","HU","HUN","HUNGARY"
"3278865664","3278865919","SK","SVK","SLOVAKIA"
"3278865920","3278897151","HU","HUN","HUNGARY"
"3278897152","3278913535","GB","GBR","UNITED KINGDOM"
"3278913536","3278921727","CH","CHE","SWITZERLAND"
"3278921728","3278929919","RU","RUS","RUSSIAN FEDERATION"
"3278929920","3278938111","TR","TUR","TURKEY"
"3278938112","3278938119","DE","DEU","GERMANY"
"3278938120","3278938123","DK","DNK","DENMARK"
"3278938124","3278938127","ES","ESP","SPAIN"
"3278938128","3278938131","TR","TUR","TURKEY"
"3278938132","3278938151","DE","DEU","GERMANY"
"3278938152","3278938155","GB","GBR","UNITED KINGDOM"
"3278938156","3278938159","DE","DEU","GERMANY"
"3278938160","3278938163","ES","ESP","SPAIN"
"3278938164","3278938167","CH","CHE","SWITZERLAND"
"3278938168","3278938171","DE","DEU","GERMANY"
"3278938172","3278938175","NL","NLD","NETHERLANDS"
"3278938176","3278938179","FR","FRA","FRANCE"
"3278938180","3278938183","NL","NLD","NETHERLANDS"
"3278938184","3278938187","DE","DEU","GERMANY"
"3278938188","3278938191","PT","PRT","PORTUGAL"
"3278938192","3278938195","ES","ESP","SPAIN"
"3278938196","3278938199","NL","NLD","NETHERLANDS"
"3278938200","3278938203","CH","CHE","SWITZERLAND"
"3278938204","3278938207","DE","DEU","GERMANY"
"3278938208","3278938219","IT","ITA","ITALY"
"3278938220","3278938223","FR","FRA","FRANCE"
"3278938224","3278938227","DE","DEU","GERMANY"
"3278938228","3278938231","FR","FRA","FRANCE"
"3278938232","3278938235","DE","DEU","GERMANY"
"3278938236","3278938239","FR","FRA","FRANCE"
"3278938240","3278938243","LI","LIE","LIECHTENSTEIN"
"3278938244","3278938247","IT","ITA","ITALY"
"3278938248","3278938251","AT","AUT","AUSTRIA"
"3278938252","3278938255","GR","GRC","GREECE"
"3278938256","3278938263","CH","CHE","SWITZERLAND"
"3278938264","3278938267","PL","POL","POLAND"
"3278938268","3278938275","FR","FRA","FRANCE"
"3278938276","3278938279","NL","NLD","NETHERLANDS"
"3278938280","3278938283","AT","AUT","AUSTRIA"
"3278938284","3278938287","FR","FRA","FRANCE"
"3278938288","3278938291","ES","ESP","SPAIN"
"3278938292","3278938299","DE","DEU","GERMANY"
"3278938300","3278938303","ES","ESP","SPAIN"
"3278938304","3278938307","DE","DEU","GERMANY"
"3278938308","3278938311","GB","GBR","UNITED KINGDOM"
"3278938312","3278938315","DE","DEU","GERMANY"
"3278938316","3278938323","FR","FRA","FRANCE"
"3278938324","3278938335","DE","DEU","GERMANY"
"3278938336","3278938339","CH","CHE","SWITZERLAND"
"3278938340","3278938343","DE","DEU","GERMANY"
"3278938344","3278938347","NL","NLD","NETHERLANDS"
"3278938348","3278938351","FR","FRA","FRANCE"
"3278938352","3278938355","DE","DEU","GERMANY"
"3278938356","3278938359","ES","ESP","SPAIN"
"3278938360","3278938363","DK","DNK","DENMARK"
"3278938364","3278938367","BH","BHR","BAHRAIN"
"3278938368","3278938375","FR","FRA","FRANCE"
"3278938376","3278938379","DE","DEU","GERMANY"
"3278938380","3278938383","FR","FRA","FRANCE"
"3278938384","3278938387","ZA","ZAF","SOUTH AFRICA"
"3278938388","3278938399","DE","DEU","GERMANY"
"3278938400","3278938403","AT","AUT","AUSTRIA"
"3278938404","3278938407","GB","GBR","UNITED KINGDOM"
"3278938408","3278938411","CH","CHE","SWITZERLAND"
"3278938412","3278938415","DE","DEU","GERMANY"
"3278938416","3278938419","CH","CHE","SWITZERLAND"
"3278938420","3278938423","GB","GBR","UNITED KINGDOM"
"3278938424","3278938427","DE","DEU","GERMANY"
"3278938428","3278938431","FR","FRA","FRANCE"
"3278938432","3278938435","SI","SVN","SLOVENIA"
"3278938436","3278938439","DE","DEU","GERMANY"
"3278938440","3278938443","IT","ITA","ITALY"
"3278938444","3278938447","DE","DEU","GERMANY"
"3278938448","3278938451","IT","ITA","ITALY"
"3278938452","3278938455","GB","GBR","UNITED KINGDOM"
"3278938456","3278938459","ES","ESP","SPAIN"
"3278938460","3278938463","FR","FRA","FRANCE"
"3278938464","3278938467","DE","DEU","GERMANY"
"3278938468","3278938471","NL","NLD","NETHERLANDS"
"3278938472","3278938479","DE","DEU","GERMANY"
"3278938480","3278938483","CH","CHE","SWITZERLAND"
"3278938484","3278938487","DE","DEU","GERMANY"
"3278938488","3278938491","NL","NLD","NETHERLANDS"
"3278938492","3278938495","ES","ESP","SPAIN"
"3278938496","3278938499","NL","NLD","NETHERLANDS"
"3278938500","3278938503","DE","DEU","GERMANY"
"3278938504","3278938507","SE","SWE","SWEDEN"
"3278938508","3278938511","IT","ITA","ITALY"
"3278938512","3278938515","DE","DEU","GERMANY"
"3278938516","3278938523","NL","NLD","NETHERLANDS"
"3278938524","3278938527","FR","FRA","FRANCE"
"3278938528","3278938531","NO","NOR","NORWAY"
"3278938532","3278938535","DK","DNK","DENMARK"
"3278938536","3278938555","DE","DEU","GERMANY"
"3278938556","3278938559","HU","HUN","HUNGARY"
"3278938560","3278938563","CY","CYP","CYPRUS"
"3278938564","3278938567","FR","FRA","FRANCE"
"3278938568","3278938575","DE","DEU","GERMANY"
"3278938576","3278938579","CZ","CZE","CZECH REPUBLIC"
"3278938580","3278938583","DE","DEU","GERMANY"
"3278938584","3278938587","GB","GBR","UNITED KINGDOM"
"3278938588","3278938591","CH","CHE","SWITZERLAND"
"3278938592","3278938595","DE","DEU","GERMANY"
"3278938596","3278938599","DK","DNK","DENMARK"
"3278938600","3278938603","DE","DEU","GERMANY"
"3278938604","3278938607","IT","ITA","ITALY"
"3278938608","3278938611","AT","AUT","AUSTRIA"
"3278938612","3278938615","NL","NLD","NETHERLANDS"
"3278938616","3278938619","DK","DNK","DENMARK"
"3278938620","3278938627","FR","FRA","FRANCE"
"3278938628","3278938631","DE","DEU","GERMANY"
"3278938632","3278938635","NL","NLD","NETHERLANDS"
"3278938636","3278938639","GB","GBR","UNITED KINGDOM"
"3278938640","3278938643","DE","DEU","GERMANY"
"3278938644","3278938647","GB","GBR","UNITED KINGDOM"
"3278938648","3278938659","DE","DEU","GERMANY"
"3278938660","3278938663","CH","CHE","SWITZERLAND"
"3278938664","3278938667","GB","GBR","UNITED KINGDOM"
"3278938668","3278938671","AT","AUT","AUSTRIA"
"3278938672","3278938675","IT","ITA","ITALY"
"3278938676","3278938679","FR","FRA","FRANCE"
"3278938680","3278938683","NO","NOR","NORWAY"
"3278938684","3278938687","DE","DEU","GERMANY"
"3278938688","3278938691","CH","CHE","SWITZERLAND"
"3278938692","3278938695","DE","DEU","GERMANY"
"3278938696","3278938699","IT","ITA","ITALY"
"3278938700","3278938703","ES","ESP","SPAIN"
"3278938704","3278938707","FR","FRA","FRANCE"
"3278938708","3278938715","DE","DEU","GERMANY"
"3278938716","3278938719","CH","CHE","SWITZERLAND"
"3278938720","3278938723","NL","NLD","NETHERLANDS"
"3278938724","3278938727","BE","BEL","BELGIUM"
"3278938728","3278938731","ES","ESP","SPAIN"
"3278938732","3278938735","CH","CHE","SWITZERLAND"
"3278938736","3278938739","IT","ITA","ITALY"
"3278938740","3278938743","FR","FRA","FRANCE"
"3278938744","3278938751","DE","DEU","GERMANY"
"3278938752","3278938755","CH","CHE","SWITZERLAND"
"3278938756","3278938759","DE","DEU","GERMANY"
"3278938760","3278938763","GB","GBR","UNITED KINGDOM"
"3278938764","3278938767","FR","FRA","FRANCE"
"3278938768","3278938771","GB","GBR","UNITED KINGDOM"
"3278938772","3278938775","SE","SWE","SWEDEN"
"3278938776","3278938779","GB","GBR","UNITED KINGDOM"
"3278938780","3278938783","IT","ITA","ITALY"
"3278938784","3278938787","BE","BEL","BELGIUM"
"3278938788","3278938791","ES","ESP","SPAIN"
"3278938792","3278938795","DE","DEU","GERMANY"
"3278938796","3278938799","GR","GRC","GREECE"
"3278938800","3278938803","DE","DEU","GERMANY"
"3278938804","3278938807","IT","ITA","ITALY"
"3278938808","3278938815","GB","GBR","UNITED KINGDOM"
"3278938816","3278938819","ES","ESP","SPAIN"
"3278938820","3278938827","DE","DEU","GERMANY"
"3278938828","3278938831","GB","GBR","UNITED KINGDOM"
"3278938832","3278938835","IT","ITA","ITALY"
"3278938836","3278938839","FR","FRA","FRANCE"
"3278938840","3278938843","DE","DEU","GERMANY"
"3278938844","3278938847","HU","HUN","HUNGARY"
"3278938848","3278938851","CH","CHE","SWITZERLAND"
"3278938852","3278938855","DE","DEU","GERMANY"
"3278938856","3278938859","PT","PRT","PORTUGAL"
"3278938860","3278938863","DE","DEU","GERMANY"
"3278938864","3278938871","IT","ITA","ITALY"
"3278938872","3278938875","DE","DEU","GERMANY"
"3278938876","3278938879","NL","NLD","NETHERLANDS"
"3278938880","3278938887","FR","FRA","FRANCE"
"3278938888","3278938891","ES","ESP","SPAIN"
"3278938892","3278938895","DE","DEU","GERMANY"
"3278938896","3278938903","FR","FRA","FRANCE"
"3278938904","3278938911","GB","GBR","UNITED KINGDOM"
"3278938912","3278938919","DE","DEU","GERMANY"
"3278938920","3278938923","SK","SVK","SLOVAKIA"
"3278938924","3278938927","DE","DEU","GERMANY"
"3278938928","3278938935","GB","GBR","UNITED KINGDOM"
"3278938936","3278938939","CH","CHE","SWITZERLAND"
"3278938940","3278938943","GR","GRC","GREECE"
"3278938944","3278938947","IT","ITA","ITALY"
"3278938948","3278938951","DE","DEU","GERMANY"
"3278938952","3278938955","FR","FRA","FRANCE"
"3278938956","3278938959","GB","GBR","UNITED KINGDOM"
"3278938960","3278938967","DE","DEU","GERMANY"
"3278938968","3278938971","BE","BEL","BELGIUM"
"3278938972","3278938975","DE","DEU","GERMANY"
"3278938976","3278938979","NL","NLD","NETHERLANDS"
"3278938980","3278938987","FR","FRA","FRANCE"
"3278938988","3278938991","AT","AUT","AUSTRIA"
"3278938992","3278938995","FR","FRA","FRANCE"
"3278938996","3278938999","DE","DEU","GERMANY"
"3278939000","3278939003","ES","ESP","SPAIN"
"3278939004","3278939007","NL","NLD","NETHERLANDS"
"3278939008","3278939011","IE","IRL","IRELAND"
"3278939012","3278939015","RU","RUS","RUSSIAN FEDERATION"
"3278939016","3278939019","ES","ESP","SPAIN"
"3278939020","3278939023","NL","NLD","NETHERLANDS"
"3278939024","3278939027","IT","ITA","ITALY"
"3278939028","3278939031","CY","CYP","CYPRUS"
"3278939032","3278939035","DE","DEU","GERMANY"
"3278939036","3278939039","HU","HUN","HUNGARY"
"3278939040","3278939047","DE","DEU","GERMANY"
"3278939048","3278939055","FR","FRA","FRANCE"
"3278939056","3278939063","DE","DEU","GERMANY"
"3278939064","3278939067","ES","ESP","SPAIN"
"3278939068","3278939071","IT","ITA","ITALY"
"3278939072","3278939075","DE","DEU","GERMANY"
"3278939076","3278939079","CH","CHE","SWITZERLAND"
"3278939080","3278939083","DE","DEU","GERMANY"
"3278939084","3278939087","IT","ITA","ITALY"
"3278939088","3278939091","IS","ISL","ICELAND"
"3278939092","3278939095","DE","DEU","GERMANY"
"3278939096","3278939099","IT","ITA","ITALY"
"3278939100","3278939103","DE","DEU","GERMANY"
"3278939104","3278939107","CH","CHE","SWITZERLAND"
"3278939108","3278939111","FR","FRA","FRANCE"
"3278939112","3278939115","DE","DEU","GERMANY"
"3278939116","3278939119","NL","NLD","NETHERLANDS"
"3278939120","3278939131","DE","DEU","GERMANY"
"3278939132","3278939135","NL","NLD","NETHERLANDS"
"3278939136","3278939147","US","USA","UNITED STATES"
"3278939148","3278939151","AR","ARG","ARGENTINA"
"3278939152","3278939155","ES","ESP","SPAIN"
"3278939156","3278939195","US","USA","UNITED STATES"
"3278939196","3278939199","CL","CHL","CHILE"
"3278939200","3278939259","US","USA","UNITED STATES"
"3278939260","3278939263","BR","BRA","BRAZIL"
"3278939264","3278939271","AR","ARG","ARGENTINA"
"3278939272","3278939279","US","USA","UNITED STATES"
"3278939280","3278939283","CO","COL","COLOMBIA"
"3278939284","3278939291","US","USA","UNITED STATES"
"3278939292","3278939295","AR","ARG","ARGENTINA"
"3278939296","3278939307","US","USA","UNITED STATES"
"3278939308","3278939311","MX","MEX","MEXICO"
"3278939312","3278939315","US","USA","UNITED STATES"
"3278939316","3278939319","AR","ARG","ARGENTINA"
"3278939320","3278939323","US","USA","UNITED STATES"
"3278939324","3278939327","CA","CAN","CANADA"
"3278939328","3278939331","US","USA","UNITED STATES"
"3278939332","3278939335","BR","BRA","BRAZIL"
"3278939336","3278939339","CA","CAN","CANADA"
"3278939340","3278939351","US","USA","UNITED STATES"
"3278939352","3278939355","BR","BRA","BRAZIL"
"3278939356","3278939379","US","USA","UNITED STATES"
"3278939380","3278939383","BR","BRA","BRAZIL"
"3278939384","3278939391","US","USA","UNITED STATES"
"3278939392","3278939395","DE","DEU","GERMANY"
"3278939396","3278939399","GB","GBR","UNITED KINGDOM"
"3278939400","3278939403","DE","DEU","GERMANY"
"3278939404","3278939407","CH","CHE","SWITZERLAND"
"3278939408","3278939415","DE","DEU","GERMANY"
"3278939416","3278939419","ZW","ZWE","ZIMBABWE"
"3278939420","3278939423","IE","IRL","IRELAND"
"3278939424","3278939427","GB","GBR","UNITED KINGDOM"
"3278939428","3278939435","DE","DEU","GERMANY"
"3278939436","3278939439","ES","ESP","SPAIN"
"3278939440","3278939443","IT","ITA","ITALY"
"3278939444","3278939447","DE","DEU","GERMANY"
"3278939448","3278939451","PL","POL","POLAND"
"3278939452","3278939459","DE","DEU","GERMANY"
"3278939460","3278939463","DK","DNK","DENMARK"
"3278939464","3278939467","CY","CYP","CYPRUS"
"3278939468","3278939471","DE","DEU","GERMANY"
"3278939472","3278939475","PL","POL","POLAND"
"3278939476","3278939479","BE","BEL","BELGIUM"
"3278939480","3278939483","IT","ITA","ITALY"
"3278939484","3278939491","NL","NLD","NETHERLANDS"
"3278939492","3278939495","DE","DEU","GERMANY"
"3278939496","3278939499","CH","CHE","SWITZERLAND"
"3278939500","3278939503","ES","ESP","SPAIN"
"3278939504","3278939511","DE","DEU","GERMANY"
"3278939512","3278939515","LU","LUX","LUXEMBOURG"
"3278939516","3278939523","NL","NLD","NETHERLANDS"
"3278939524","3278939527","LU","LUX","LUXEMBOURG"
"3278939528","3278939531","FR","FRA","FRANCE"
"3278939532","3278939535","DE","DEU","GERMANY"
"3278939536","3278939539","BE","BEL","BELGIUM"
"3278939540","3278939555","DE","DEU","GERMANY"
"3278939556","3278939559","IT","ITA","ITALY"
"3278939560","3278939563","DE","DEU","GERMANY"
"3278939564","3278939567","FR","FRA","FRANCE"
"3278939568","3278939571","PT","PRT","PORTUGAL"
"3278939572","3278939575","ES","ESP","SPAIN"
"3278939576","3278939579","DE","DEU","GERMANY"
"3278939580","3278939583","NL","NLD","NETHERLANDS"
"3278939584","3278939587","IT","ITA","ITALY"
"3278939588","3278939591","LU","LUX","LUXEMBOURG"
"3278939592","3278939595","AO","AGO","ANGOLA"
"3278939596","3278939599","NL","NLD","NETHERLANDS"
"3278939600","3278939603","GB","GBR","UNITED KINGDOM"
"3278939604","3278939607","DE","DEU","GERMANY"
"3278939608","3278939611","DK","DNK","DENMARK"
"3278939612","3278939615","FR","FRA","FRANCE"
"3278939616","3278939631","DE","DEU","GERMANY"
"3278939632","3278939635","GB","GBR","UNITED KINGDOM"
"3278939636","3278939639","DK","DNK","DENMARK"
"3278939640","3278939643","DE","DEU","GERMANY"
"3278939644","3278939647","UA","UKR","UKRAINE"
"3278939648","3278939651","FR","FRA","FRANCE"
"3278939652","3278939655","DE","DEU","GERMANY"
"3278939656","3278939659","FR","FRA","FRANCE"
"3278939660","3278939663","TR","TUR","TURKEY"
"3278939664","3278939667","IT","ITA","ITALY"
"3278939668","3278939671","GB","GBR","UNITED KINGDOM"
"3278939672","3278939679","FR","FRA","FRANCE"
"3278939680","3278939683","GR","GRC","GREECE"
"3278939684","3278939687","FR","FRA","FRANCE"
"3278939688","3278939691","DE","DEU","GERMANY"
"3278939692","3278939695","FR","FRA","FRANCE"
"3278939696","3278939699","GR","GRC","GREECE"
"3278939700","3278939703","TR","TUR","TURKEY"
"3278939704","3278939707","KE","KEN","KENYA"
"3278939708","3278939711","TR","TUR","TURKEY"
"3278939712","3278939715","CY","CYP","CYPRUS"
"3278939716","3278939723","TR","TUR","TURKEY"
"3278939724","3278939727","MC","MCO","MONACO"
"3278939728","3278939731","TR","TUR","TURKEY"
"3278939732","3278939735","AT","AUT","AUSTRIA"
"3278939736","3278939739","RU","RUS","RUSSIAN FEDERATION"
"3278939740","3278939743","HU","HUN","HUNGARY"
"3278939744","3278939747","GB","GBR","UNITED KINGDOM"
"3278939748","3278939751","ES","ESP","SPAIN"
"3278939752","3278939755","GR","GRC","GREECE"
"3278939756","3278939759","AO","AGO","ANGOLA"
"3278939760","3278939763","FR","FRA","FRANCE"
"3278939764","3278939767","GR","GRC","GREECE"
"3278939768","3278939771","ES","ESP","SPAIN"
"3278939772","3278939775","IT","ITA","ITALY"
"3278939776","3278939779","GR","GRC","GREECE"
"3278939780","3278939783","FR","FRA","FRANCE"
"3278939784","3278939787","BE","BEL","BELGIUM"
"3278939788","3278939791","DE","DEU","GERMANY"
"3278939792","3278939803","ES","ESP","SPAIN"
"3278939804","3278939807","GB","GBR","UNITED KINGDOM"
"3278939808","3278939815","DE","DEU","GERMANY"
"3278939816","3278939819","NL","NLD","NETHERLANDS"
"3278939820","3278939823","DE","DEU","GERMANY"
"3278939824","3278939827","HU","HUN","HUNGARY"
"3278939828","3278939835","DE","DEU","GERMANY"
"3278939836","3278939839","FR","FRA","FRANCE"
"3278939840","3278939843","IT","ITA","ITALY"
"3278939844","3278939847","BE","BEL","BELGIUM"
"3278939848","3278939851","CH","CHE","SWITZERLAND"
"3278939852","3278939855","HU","HUN","HUNGARY"
"3278939856","3278939859","FR","FRA","FRANCE"
"3278939860","3278939863","GB","GBR","UNITED KINGDOM"
"3278939864","3278939867","IT","ITA","ITALY"
"3278939868","3278939871","CH","CHE","SWITZERLAND"
"3278939872","3278939875","ES","ESP","SPAIN"
"3278939876","3278939879","IT","ITA","ITALY"
"3278939880","3278939883","ES","ESP","SPAIN"
"3278939884","3278939887","DE","DEU","GERMANY"
"3278939888","3278939891","PL","POL","POLAND"
"3278939892","3278939899","ES","ESP","SPAIN"
"3278939900","3278939903","IT","ITA","ITALY"
"3278939904","3278939907","HK","HKG","HONG KONG"
"3278939908","3278939911","MY","MYS","MALAYSIA"
"3278939912","3278939915","TH","THA","THAILAND"
"3278939916","3278939923","SG","SGP","SINGAPORE"
"3278939924","3278939927","CN","CHN","CHINA"
"3278939928","3278939931","SG","SGP","SINGAPORE"
"3278939932","3278939935","IN","IND","INDIA"
"3278939936","3278939939","MY","MYS","MALAYSIA"
"3278939940","3278939943","SG","SGP","SINGAPORE"
"3278939944","3278939947","TW","TWN","TAIWAN"
"3278939948","3278939951","SG","SGP","SINGAPORE"
"3278939952","3278939955","MY","MYS","MALAYSIA"
"3278939956","3278939959","SG","SGP","SINGAPORE"
"3278939960","3278939963","CN","CHN","CHINA"
"3278939964","3278939967","MY","MYS","MALAYSIA"
"3278939968","3278939971","TW","TWN","TAIWAN"
"3278939972","3278939979","MY","MYS","MALAYSIA"
"3278939980","3278939983","TH","THA","THAILAND"
"3278939984","3278939987","DE","DEU","GERMANY"
"3278939988","3278939991","CN","CHN","CHINA"
"3278939992","3278939995","SG","SGP","SINGAPORE"
"3278939996","3278939999","MY","MYS","MALAYSIA"
"3278940000","3278940011","SG","SGP","SINGAPORE"
"3278940012","3278940015","ID","IDN","INDONESIA"
"3278940016","3278940059","SG","SGP","SINGAPORE"
"3278940060","3278940067","CN","CHN","CHINA"
"3278940068","3278940071","TW","TWN","TAIWAN"
"3278940072","3278940083","SG","SGP","SINGAPORE"
"3278940084","3278940091","MY","MYS","MALAYSIA"
"3278940092","3278940095","SG","SGP","SINGAPORE"
"3278940096","3278940099","IN","IND","INDIA"
"3278940100","3278940103","SG","SGP","SINGAPORE"
"3278940104","3278940107","MY","MYS","MALAYSIA"
"3278940108","3278940127","SG","SGP","SINGAPORE"
"3278940128","3278940131","TW","TWN","TAIWAN"
"3278940132","3278940135","BD","BGD","BANGLADESH"
"3278940136","3278940139","SG","SGP","SINGAPORE"
"3278940140","3278940143","IN","IND","INDIA"
"3278940144","3278940151","MY","MYS","MALAYSIA"
"3278940152","3278940155","IN","IND","INDIA"
"3278940156","3278940159","PH","PHL","PHILIPPINES"
"3278940160","3278940163","GR","GRC","GREECE"
"3278940164","3278940167","CH","CHE","SWITZERLAND"
"3278940168","3278940171","DK","DNK","DENMARK"
"3278940172","3278940175","FR","FRA","FRANCE"
"3278940176","3278940179","GB","GBR","UNITED KINGDOM"
"3278940180","3278940183","CH","CHE","SWITZERLAND"
"3278940184","3278940187","DE","DEU","GERMANY"
"3278940188","3278940195","GB","GBR","UNITED KINGDOM"
"3278940196","3278940211","DE","DEU","GERMANY"
"3278940212","3278940215","PT","PRT","PORTUGAL"
"3278940216","3278940219","NL","NLD","NETHERLANDS"
"3278940220","3278940223","GB","GBR","UNITED KINGDOM"
"3278940224","3278940227","CH","CHE","SWITZERLAND"
"3278940228","3278940231","DE","DEU","GERMANY"
"3278940232","3278940235","CH","CHE","SWITZERLAND"
"3278940236","3278940239","ES","ESP","SPAIN"
"3278940240","3278940243","CY","CYP","CYPRUS"
"3278940244","3278940247","DE","DEU","GERMANY"
"3278940248","3278940251","FR","FRA","FRANCE"
"3278940252","3278940255","IT","ITA","ITALY"
"3278940256","3278940259","BE","BEL","BELGIUM"
"3278940260","3278940263","DE","DEU","GERMANY"
"3278940264","3278940267","ES","ESP","SPAIN"
"3278940268","3278940275","DE","DEU","GERMANY"
"3278940276","3278940279","GB","GBR","UNITED KINGDOM"
"3278940280","3278940283","CH","CHE","SWITZERLAND"
"3278940284","3278940291","NL","NLD","NETHERLANDS"
"3278940292","3278940295","DE","DEU","GERMANY"
"3278940296","3278940299","IT","ITA","ITALY"
"3278940300","3278940303","FR","FRA","FRANCE"
"3278940304","3278940307","DE","DEU","GERMANY"
"3278940308","3278940311","CH","CHE","SWITZERLAND"
"3278940312","3278940315","IT","ITA","ITALY"
"3278940316","3278940319","DE","DEU","GERMANY"
"3278940320","3278940323","NL","NLD","NETHERLANDS"
"3278940324","3278940327","ES","ESP","SPAIN"
"3278940328","3278940335","DE","DEU","GERMANY"
"3278940336","3278940339","NL","NLD","NETHERLANDS"
"3278940340","3278940347","DE","DEU","GERMANY"
"3278940348","3278940355","GB","GBR","UNITED KINGDOM"
"3278940356","3278940359","NL","NLD","NETHERLANDS"
"3278940360","3278940363","GR","GRC","GREECE"
"3278940364","3278940367","IT","ITA","ITALY"
"3278940368","3278940371","FR","FRA","FRANCE"
"3278940372","3278940375","GB","GBR","UNITED KINGDOM"
"3278940376","3278940379","PT","PRT","PORTUGAL"
"3278940380","3278940383","FR","FRA","FRANCE"
"3278940384","3278940387","NL","NLD","NETHERLANDS"
"3278940388","3278940391","IE","IRL","IRELAND"
"3278940392","3278940395","FR","FRA","FRANCE"
"3278940396","3278940399","NL","NLD","NETHERLANDS"
"3278940400","3278940403","DE","DEU","GERMANY"
"3278940404","3278940407","FR","FRA","FRANCE"
"3278940408","3278940411","IT","ITA","ITALY"
"3278940412","3278940412","CH","CHE","SWITZERLAND"
"3278940413","3278940415","DE","DEU","GERMANY"
"3278940416","3278940419","BE","BEL","BELGIUM"
"3278940420","3278940423","DE","DEU","GERMANY"
"3278940424","3278940427","CH","CHE","SWITZERLAND"
"3278940428","3278940431","DE","DEU","GERMANY"
"3278940432","3278940443","CH","CHE","SWITZERLAND"
"3278940444","3278940447","DE","DEU","GERMANY"
"3278940448","3278940451","GB","GBR","UNITED KINGDOM"
"3278940452","3278940455","DE","DEU","GERMANY"
"3278940456","3278940459","GB","GBR","UNITED KINGDOM"
"3278940460","3278940463","DE","DEU","GERMANY"
"3278940464","3278940467","FR","FRA","FRANCE"
"3278940468","3278940471","DE","DEU","GERMANY"
"3278940472","3278940475","ES","ESP","SPAIN"
"3278940476","3278940479","FR","FRA","FRANCE"
"3278940480","3278940483","CH","CHE","SWITZERLAND"
"3278940484","3278940487","FR","FRA","FRANCE"
"3278940488","3278940491","ES","ESP","SPAIN"
"3278940492","3278940495","IT","ITA","ITALY"
"3278940496","3278940499","NL","NLD","NETHERLANDS"
"3278940500","3278940503","FR","FRA","FRANCE"
"3278940504","3278940507","DK","DNK","DENMARK"
"3278940508","3278940511","FR","FRA","FRANCE"
"3278940512","3278940515","DE","DEU","GERMANY"
"3278940516","3278940523","CH","CHE","SWITZERLAND"
"3278940524","3278940531","ES","ESP","SPAIN"
"3278940532","3278940535","DE","DEU","GERMANY"
"3278940536","3278940539","CH","CHE","SWITZERLAND"
"3278940540","3278940543","ES","ESP","SPAIN"
"3278940544","3278940551","DE","DEU","GERMANY"
"3278940552","3278940555","GB","GBR","UNITED KINGDOM"
"3278940556","3278940559","DE","DEU","GERMANY"
"3278940560","3278940563","AT","AUT","AUSTRIA"
"3278940564","3278940571","FR","FRA","FRANCE"
"3278940572","3278940579","CH","CHE","SWITZERLAND"
"3278940580","3278940587","DE","DEU","GERMANY"
"3278940588","3278940591","IT","ITA","ITALY"
"3278940592","3278940595","FR","FRA","FRANCE"
"3278940596","3278940599","BE","BEL","BELGIUM"
"3278940600","3278940603","DE","DEU","GERMANY"
"3278940604","3278940607","FR","FRA","FRANCE"
"3278940608","3278940611","ES","ESP","SPAIN"
"3278940612","3278940615","PT","PRT","PORTUGAL"
"3278940616","3278940619","IT","ITA","ITALY"
"3278940620","3278940623","DE","DEU","GERMANY"
"3278940624","3278940631","IT","ITA","ITALY"
"3278940632","3278940635","GB","GBR","UNITED KINGDOM"
